4130233	656
4130200	613
4130179	590
4130234	657
4130166	575
4353424	1
4130185	596
4130232	654
4130169	579
4130184	595
4130201	614
4130245	669
4130207	622
4130206	619
4130157	566
4130243	666
4130192	605
4130162	571
4130220	638
4130186	597
4130156	564
4130161	570
4130230	652
4130196	609
4130170	580
4130177	588
4130247	671
4130181	592
4130171	581
4130208	624
4130183	594
4130213	629
4130225	645
4130176	587
4130204	617
4130188	601
4130158	567
4130197	610
4130175	585
4130248	672
4130242	665
4130172	582
4130229	651
4130235	658
4130231	653
4130228	650
4130211	627
4130219	637
4130209	625
4130239	662
4130165	574
4130216	634
4130215	632
4130246	670
4130221	639
4130212	628
4130198	611
4130159	568
4130226	647
4130214	630
4130223	642
4130203	616
4130224	644
4130205	618
4275660	635
4275628	583
4275618	569
4275688	27
4275723	607
4275771	568
4275773	577
4275828	667
4275734	58
4275640	602
4275803	603
4275748	29
4275742	573
4275712	659
4275765	90
4275844	90
4275839	55
4275767	95
4275775	582
4275739	576
4275674	656
4275825	656
4275701	613
4275632	590
4275668	649
4275747	22
4275657	629
4275675	657
4275623	575
4275613	563
4275802	563
4275638	596
4275715	572
4275673	654
4275699	568
4275835	579
4275679	663
4275637	595
4275648	614
4275807	98
4275845	98
4275735	63
4275651	621
4275615	566
4275635	593
4275728	32
4275777	32
4275629	584
4275789	21
4275801	97
4275804	605
4275823	605
4275619	571
4275662	638
4275684	670
4275639	597
4275614	565
4275772	570
4275671	652
4275643	606
4275645	609
4275809	609
4275626	580
4275698	580
4275837	24
4275705	607
4275654	626
4275685	671
4275700	598
4275634	592
4275776	30
4275783	592
4275627	581
4275720	581
4275653	624
4275780	45
4275642	604
4275636	594
4275842	70
4275799	80
4275836	23
4275813	630
4275650	617
4275704	601
4275616	567
4275646	610
4275747	22
4275686	672
4275681	665
4275846	582
4275670	651
4275800	83
4275820	569
4275676	658
4275753	658
4275838	51
4275672	653
4275669	650
4275818	650
4275655	627
4275843	637
4275788	625
4275678	662
4275622	574
4275746	11
4275751	634
4275659	633
4275633	591
4275841	69
4275647	611
4275714	568
4275667	648
4275677	661
4275658	631
4275663	640
4275664	643
4275810	643
4275649	616
4275748	29
4275665	644
4275631	589
4275840	61
3419907	297
3419908	298
3419864	204
3419993	205
3420004	796
3419935	358
3419909	303
3419866	208
3419994	209
3419867	210
3419983	1011
3419918	330
3420013	211
3419869	213
3419969	266
3419936	360
3420021	289
3419891	270
3419910	308
3419871	216
3419892	271
3419872	217
3419984	1016
3419911	313
3419912	314
3419911	313
3419899	283
3419893	272
3420012	834
3419937	364
3419874	226
3419875	227
3419876	228
3420014	229
3419938	365
3419913	316
3419915	322
3419878	231
3420022	295
3420017	275
3419879	232
3419916	325
3419989	1061
3420008	825
3419917	329
3419926	342
3419920	332
3419890	259
3419921	334
3419922	335
3419923	336
3419880	243
3419881	244
3419882	245
3419924	340
3419959	1045
3419925	341
3419944	382
3419927	344
3420002	786
3419929	347
3419939	368
3419895	278
3419930	348
3419896	279
3420018	280
3419886	254
3419887	255
3419897	281
3419932	351
3419911	313
3419922	335
3419979	1050
3419898	282
3419933	356
3419961	1052
3420020	285
3419996	211
3419970	288
3419900	284
3420021	289
3419963	1054
3419905	290
3419942	380
3419951	1008
3486262	1049
3486219	1003
3486206	990
3486332	1010
3486305	826
3486214	998
3486323	878
3486316	1023
3486236	1021
3486237	1022
3486302	811
3486210	994
3486331	994
3486277	1067
3486245	1031
3486281	1072
3486301	787
3486213	997
3486274	1064
3486246	1032
3486338	1032
3486225	1009
3486313	868
3486212	996
3486203	985
3486231	1016
3486328	993
3486215	999
3486280	1071
3486230	1015
3486247	1033
3486285	1076
3486340	1039
3486251	1038
3486300	993
3486228	1013
3486220	1004
3486290	1004
3486283	1074
3486239	1024
3486204	988
3486263	1051
3486286	1077
3486232	1017
3486333	1017
3486299	986
3486207	991
3486271	1061
3486240	1025
3486243	1028
3486216	1000
3486223	1007
3486255	1042
3486204	988
3486233	1018
3486227	1012
3486217	1001
3486253	1040
3486238	1023
3486229	1014
3486258	1045
3486268	1056
3486222	1006
3486249	1036
3486235	1020
3486204	988
3486221	1005
3486287	1079
3486282	1073
3486218	1002
3486312	863
3486234	1019
3486276	1066
3486272	1062
3486270	1059
3486256	1043
3486320	1050
3486254	1041
3486279	1070
3486211	995
3486261	1048
3486260	1047
3486264	1052
3486257	1044
3486259	1046
4279823	989
3486326	860
3486278	1069
3486308	849
3486265	1053
3486266	1054
3486248	1035
3486267	1055
3486291	1008
3486224	1008
3486250	1037
4052515	297
4052464	203
4052516	298
4052517	299
4052550	349
4052518	300
4052465	206
4052556	358
4052466	207
4052496	258
4052544	339
4052519	304
4052520	305
4052536	330
4052467	211
4052521	307
4052468	213
4052499	263
4052500	265
4052501	266
4052502	268
4052523	310
4052557	360
4052469	214
4052558	361
4052580	215
4052470	216
4052522	309
4052494	256
4052593	256
4052617	256
4052559	362
4052471	217
4052524	311
4052557	360
4052525	312
4052588	219
4052472	220
4052473	222
4052526	314
4052542	336
4052474	223
4052600	315
4052508	283
4052560	363
4052475	224
4052503	274
4052561	364
4052476	226
4052616	318
4052477	227
4052589	227
4052591	227
4052528	319
4052529	320
4052601	320
4052530	321
4052594	274
4052478	230
4052479	231
4052513	295
4052562	366
4052603	366
4052480	233
4052614	232
4052527	316
4052481	234
4052531	325
4052482	235
4052532	326
4052533	327
4052483	237
4052534	328
4052535	329
4052488	248
4052537	331
4052538	332
4052539	333
4052540	334
4052541	335
4052602	336
4052485	243
4052543	338
4052544	339
4052486	246
4052487	247
4052545	341
4052581	342
4052489	249
4052546	344
4052592	250
4052547	346
4052491	252
4052548	347
4052604	368
4052621	368
4052504	278
4052549	348
4052605	370
4052550	349
4052505	280
4052492	254
4052493	255
4052506	281
4052495	257
4052551	352
4052497	259
4052552	353
4052507	282
4052553	354
4052554	356
4052555	357
4052514	296
4052509	285
4052567	375
4052498	261
4052510	287
4052597	287
4052598	288
4052596	284
4052512	289
4052568	378
4052569	379
4052613	380
4052608	381
4052571	382
2971391	297
2971413	332
2971392	298
4353601	205
2971394	302
2971428	358
2971346	210
2971347	211
2971397	307
2971375	267
2971376	269
2971349	214
2971377	270
2971398	308
2971399	309
2971429	362
2971350	217
2971400	311
2971401	312
2971351	220
2971402	314
2971362	247
2971383	283
2971430	363
2971352	224
2971353	225
2971404	320
2971355	229
2971405	321
2971379	274
2971406	322
2971389	295
2971431	366
2971356	232
2971380	276
2971354	227
2971357	235
2971409	328
2971363	248
2971413	332
2971395	303
2971414	334
2971415	335
2971416	336
2971360	244
2971418	339
2971361	246
2971421	345
2971422	346
2971432	368
2971381	278
2971424	349
2971434	371
2971366	254
2971425	350
2971435	372
2971368	257
2971369	258
2971427	357
2971426	356
2971390	296
2971384	286
2971372	261
2971386	288
2971436	374
2971388	291
2971441	382
2479094	297
4059219	297
2479047	203
3985544	1003
2479164	204
2479198	349
2479200	1010
2479160	205
2479096	301
2479078	257
2479097	303
2479205	1015
2479191	305
2479112	330
2479173	994
2479050	211
2479051	212
2479052	213
2479082	267
2479199	356
2479186	258
2479053	214
2479100	308
2479101	309
2479185	256
2479163	271
2479174	996
2479179	1050
2479192	311
2479149	1016
4057791	1026
2479057	220
2479059	222
2479103	314
2479171	989
2479060	223
2479087	283
2479084	272
2479061	224
2479104	317
4059223	364
4057794	1039
2479166	227
2479106	319
2479108	321
4057786	1004
2479085	274
2479062	230
4059215	230
2479195	323
2479092	295
2479129	366
2479110	324
2479130	367
2479064	234
2479156	1061
2479065	235
2479066	236
2479111	327
2479161	236
3985542	1000
2479183	238
2479114	332
2479152	1042
2479067	240
2479068	241
4057788	1012
2479196	337
2479089	290
2479177	1023
2479070	246
2479154	1045
2479071	247
2479113	331
4133215	377
2479072	249
2479176	1021
2479120	344
2479073	250
3627665	988
2479121	346
2479162	252
2479187	277
2479132	369
2479058	221
2479188	279
2479198	349
2479086	280
2479075	254
2479076	255
2479099	306
2479153	1043
2479122	352
2479079	259
4133213	373
4059221	312
2479208	1048
2479125	357
2479093	296
4057797	1052
2479137	375
2479123	355
2479171	989
2479202	1057
2479189	284
2479201	1011
2479134	371
2479142	380
2479089	290
2479142	380
3627670	1008
2479143	382
4275429	297
4275392	203
4275492	204
4275559	1019
4275525	1010
4275489	205
4275431	301
4275414	257
4275432	303
4275511	258
4275603	1021
4275515	304
4275545	1022
4275537	1011
4275408	249
4275445	330
4275501	994
4275395	212
4275396	213
4275416	265
4275397	214
4275459	361
4275434	308
4275435	309
4275484	1058
4275510	256
4275554	1005
4275491	271
4275577	1065
4275502	996
4275517	311
4275478	1016
4275440	319
4275518	313
4275400	222
4275437	314
4275401	223
4275422	283
4275419	272
4275530	1015
4275611	224
4275438	317
4275461	364
4275432	303
4275440	319
4275567	1013
4275442	321
4275420	274
4275579	1074
4275506	230
4275443	323
4353439	992
4275427	295
4275462	366
4275402	233
4275567	1013
4275463	367
4275601	986
4275588	991
4275485	1061
4275403	235
4275612	235
4275444	327
4275490	236
4275541	1000
4275508	238
4275447	332
4275582	1042
4275448	334
4275404	241
4275449	336
4275450	337
4275521	337
4275451	338
4275531	1023
4275406	246
4275483	1045
4275407	247
4275575	1056
4275446	331
4275469	377
4275408	249
4275453	344
4275539	988
4275562	988
4275454	346
4275554	1005
4275512	277
4275578	1073
4275399	221
4275553	1002
4275607	1002
4275513	279
4275393	204
4275421	280
4275569	1027
4275561	987
4275433	306
4275538	457147
4275482	1043
4275415	259
4275466	373
4275540	995
4275457	356
4275458	357
4275428	296
4275572	1044
4275456	355
4275517	311
4275499	989
4275527	1057
4275467	374
4275514	284
4275526	1011
4275587	1046
4275574	1053
4275470	378
4275424	290
4275471	380
4275542	1008
4275566	1008
4275472	382
4352597	297
4352540	203
4352598	298
4352599	299
4352541	205
4352601	301
4352637	358
4352542	207
4352601	301
4352650	258
4352602	304
4352543	210
4352620	330
4352654	211
4352604	307
4352545	213
4352571	263
4352573	265
4352574	266
4352575	268
4352607	310
4352576	269
4352546	214
4352577	270
4352638	361
4352605	308
4352606	309
4352568	256
4352578	271
4352547	217
4352548	218
4352549	219
4352608	313
4352660	313
4352609	314
4352610	315
4352589	283
4352579	272
4352550	224
4352668	224
4352612	317
4352580	273
4352679	364
4352551	226
4352655	227
4352613	319
4352614	320
4352615	321
4352658	365
4352552	230
4352669	230
4352616	323
4352670	231
4352659	295
4352582	275
4352639	366
4352617	324
4352583	276
4352611	316
4352680	365
4352595	295
4352618	325
4352554	235
4352555	236
4352556	237
4352619	328
4352621	331
4352661	332
4352623	333
4352593	293
4352558	241
4352624	336
4352559	243
4352656	243
4352560	244
4352561	245
4352625	340
4352562	247
4352626	341
4352563	248
4352564	249
4352627	344
4352565	250
4352628	346
4352629	347
4352584	277
4352640	368
4352557	240
4352580	273
4352585	278
4352630	348
4352678	348
4352586	279
4352596	296
4352599	299
4352587	280
4352641	371
4352681	371
4352566	254
4352567	255
4352603	306
4352657	257
4352673	257
4352633	352
4352634	353
4352588	282
4352642	373
4352569	260
4352635	356
4352636	357
4352596	296
4352666	296
4352644	375
4352570	261
4352590	287
4352591	288
4352643	374
4352592	289
4352645	378
4352683	378
4352646	379
4352647	380
4352648	381
4352594	294
4352649	382
4275220	1049
4275365	1049
4275185	1003
4275302	990
4275353	990
4275318	1010
4275256	1026
4275386	1026
4275181	998
4275245	1075
4275208	1034
4275197	1021
4275274	1022
4275282	811
4275311	792
4275233	1062
4275238	1067
4275205	1031
4275242	1072
4275172	985
4275239	1068
4275180	997
4275235	1064
4275206	1032
4275229	1058
4275236	1065
4275179	996
4275172	985
4275194	1016
4275176	993
4275182	999
4275323	999
4275267	1071
4275193	1015
4275207	1033
4275246	1076
4275213	1039
4275212	1038
4275270	1038
4275308	1013
4275186	1004
4275244	1074
4275385	1024
4275247	1077
4275195	1017
4275319	1017
4275381	1017
4275173	986
4275251	986
4275175	991
4275293	991
4275232	1061
4275200	1025
4275202	1028
4275300	1028
4275183	1000
4275188	1007
4275347	1006
4275376	1006
4275256	1026
4275215	1042
4275248	1078
4275196	1018
4275324	1018
4275190	1012
4275379	1012
4275253	1001
4275345	1001
4275390	1040
4275320	1023
4275384	1023
4275192	1014
4275217	1045
4275364	1045
4275227	1056
4275315	1006
4275330	1046
4275210	1036
4275255	1020
4275174	988
4275203	1029
4275187	1005
4275249	1079
4275243	1073
4275184	1002
4275325	1019
4275237	1066
4275266	1027
4275233	1062
4275230	1059
4275321	1043
4275221	1050
4275214	1041
4275241	1070
4275178	995
4275259	1048
4275219	1048
4275223	1052
4275348	1044
4275204	1030
4275374	989
4275391	1046
4275240	1069
4275218	1046
4275224	1053
4275225	1054
4275209	1035
4275250	1035
4275226	1055
4275254	1008
4275281	808
4275211	1037
4275389	1037
4129575	635
4129531	583
4129520	569
4129615	27
4129552	607
4129610	578
4129601	667
4129547	602
4129548	603
4129538	591
4129622	10
4129593	659
4129557	612
4129526	576
4129598	664
4129594	660
4129526	576
4129590	656
4129558	613
4129537	590
4129623	22
4129591	657
4129609	575
4129607	1
4129542	596
4129618	572
4129589	654
4129527	579
4129597	663
4129541	595
4129559	614
4129603	669
4129564	620
4129517	566
4129612	593
4129532	584
4129600	666
4129550	605
4129522	571
4129577	638
4129604	670
4129543	597
4129516	565
4129599	665
4129521	570
4129587	652
4129551	606
4129625	52
4129528	580
4129535	588
4129568	626
4129605	671
4129544	598
4129539	592
4129619	581
4129566	624
4129549	604
4129540	594
4129571	629
4129582	646
4129534	587
4129562	617
4129621	600
4129518	567
4129555	610
4129533	585
4129599	665
4129530	582
4129586	651
4277734	39
4129592	658
4129588	653
4129585	650
4129569	627
4129576	637
4129567	625
4129596	662
4129524	574
4129574	634
4129573	632
4129578	639
4129570	628
4129556	611
4129616	568
4129583	647
4129595	661
4129572	630
4129579	640
4129580	641
4129561	616
4129581	644
4129536	589
4129563	618
3904012	297
3903966	203
3904013	299
3904102	204
3904059	27
3904014	301
3904046	358
3904123	262
3904015	303
3904097	258
3904016	304
3903967	210
3904029	330
3904065	211
3903969	212
3903970	213
3903992	264
3903994	268
3904086	267
3904119	267
3903995	269
3903971	214
3903996	270
3904017	308
3903972	216
3904076	224
3903988	256
3903997	271
3904112	217
3904018	311
3904067	219
3904093	319
3904098	313
3904020	314
3904021	315
3904004	283
3903998	272
3904076	224
3903974	225
3904073	273
3904068	226
3904069	227
3904093	319
3904024	320
3903977	229
3904047	365
3904025	322
3904094	323
3904010	295
3904000	275
3903978	233
3904022	316
3904058	2
3904114	234
3904063	84
3904027	326
3904099	327
3904028	329
3904115	237
3903982	248
3904070	238
3904095	331
3904030	332
3904031	333
3904032	334
3903980	241
3904033	335
3904072	261
3904120	241
3904034	336
3904035	337
3904036	338
3904037	340
3904061	70
3903981	247
3903982	248
3904087	289
3903989	258
3904038	344
3904079	250
3904116	251
3904040	347
3904124	277
3904049	369
3904041	348
3904050	370
3904102	204
3904117	253
3904074	280
3904118	254
3903987	255
3904002	281
3904042	351
3904043	353
3904003	282
3904075	282
3904106	260
3904044	356
3904091	296
3904006	285
3904072	261
3904057	287
3904008	288
3904125	284
3904045	357
3904051	377
3904062	77
3904052	378
3904009	290
3904054	380
3904056	382
4353378	636
4353333	583
4353320	569
4353328	578
4353362	615
4353349	602
4353350	603
4353340	591
4353324	573
4353397	660
4353327	576
4353409	576
4353393	656
4353360	613
4353339	590
4353394	657
4353326	575
4353345	596
4353392	654
4353329	579
4353344	595
4353361	614
4353405	669
4353367	622
4353366	619
4353317	566
4353403	666
4353352	605
4353322	571
4353380	638
4353346	597
4353316	564
4353321	570
4353390	652
4353356	609
4353330	580
4353337	588
4353407	671
4353341	592
4353331	581
4353368	624
4353343	594
4353373	629
4353385	645
4353336	587
4353364	617
4353348	601
4353318	567
4353357	610
4353335	585
4353408	672
4353402	665
4353332	582
4353389	651
4353395	658
4353391	653
4353388	650
4353371	627
4353379	637
4353369	625
4353399	662
4353325	574
4353376	634
4353375	632
4353406	670
4353381	639
4353372	628
4353358	611
4353319	568
4353386	647
4353374	630
4353383	642
4353363	616
4353384	644
4353365	618
3162993	1049
3162950	1003
3162937	990
3162957	1010
3162945	998
3163019	1075
3163062	1034
3162967	1021
3162968	1022
3162958	1011
3163009	1065
3914504	994
3163011	1067
3162977	1031
3163016	1072
3163012	1068
3162944	997
3163008	1064
3163025	1032
3162956	1009
3163066	1058
3163009	1065
3162943	996
3162962	1016
3162940	993
3163007	1063
3162946	999
3163015	1071
3162961	1015
3163041	1033
3163027	1076
3162983	1039
3162982	1038
3162934	987
3162960	1013
3162951	1004
3914505	1004
3163018	1074
3162970	1024
3162939	992
3162995	1051
3163020	1077
3162963	1017
3162933	986
3163005	1061
3162971	1025
3163037	1025
3163059	1025
3162974	1028
3162947	1000
3162954	1007
3162972	1026
3162986	1042
3163021	1078
3162964	1018
3162959	1012
3162948	1001
3162984	1040
3162969	1023
3163023	1014
3162989	1045
3163000	1056
3162953	1006
3163063	1036
3162966	1020
3162975	1029
3162952	1005
3163066	1058
3163017	1073
3162949	1002
3163067	1060
3162965	1019
3163036	1019
3163057	1019
3163010	1066
3163061	1027
3163006	1062
3163003	1059
3162987	1043
3162994	1050
3162985	1041
3163014	1070
3162942	995
3162992	1048
3162991	1047
3162996	1052
3162988	1044
3162976	1030
3914507	989
3163001	1057
3163013	1069
3162990	1046
3162997	1053
3163063	1036
3163065	1054
3162979	1035
3162999	1055
3162955	1008
3162981	1037
3163063	1036
3903898	1049
4057444	1003
3903871	1019
3903934	1010
3903956	998
4057450	257
3903885	1034
3903950	1021
3903873	1022
3903863	1011
4131613	330
3903931	994
3903916	1067
3903882	1031
3903921	1072
3903917	1068
3903853	997
4057450	257
3903935	1032
3903862	1009
3903962	1009
3903907	1058
3903913	1064
3903914	1065
3903852	996
3903868	1016
3903849	993
3903954	993
3903912	1063
3903855	999
4057453	283
3903920	1071
3903867	1015
3903884	1033
3903925	1076
3903937	1039
3903936	1038
3903844	987
3903865	1013
3903932	1004
3903958	1004
3903923	1074
3903875	1024
3903848	992
3903900	1051
3903926	1077
3903964	1017
3903843	986
3903847	991
3903940	1061
3903876	1025
3903879	1028
3903854	998
3903859	1006
3903860	1007
4131614	1006
4131615	332
3903892	1042
3903927	1078
3903870	1018
3985106	241
3903864	1012
3903856	1001
3903890	1040
3903874	1023
3903866	1014
3903895	1045
3903905	1056
4131614	1006
3903887	1036
3903872	1020
3903845	988
3903880	1029
3903947	1005
3903928	1079
3903922	1073
3903857	1002
3903909	1060
3903871	1019
3903910	1061
3903915	1066
3903920	1071
3903878	1027
3903911	1062
3903908	1059
3903893	1043
3903899	1050
3903938	1041
3903919	1070
3903851	995
3903897	1048
3903896	1047
3903901	1052
3903894	1044
3903881	1030
3903929	989
3903906	1057
3903842	985
3903902	1053
3903886	1035
3903904	1055
3903961	1008
3903888	1037
4353160	1049
4353124	1003
4353116	990
4353130	1010
4353200	1026
4353263	826
4353180	1075
4353207	207
4353251	1021
4353140	1022
4353214	330
4353173	1067
4353177	1072
4353279	871
4353121	997
4353170	1064
4353272	832
4353129	1009
4353239	1058
4353171	1065
4353181	1076
4353244	996
4353111	985
4353136	1016
4353233	1016
4353296	1016
4353119	993
4353209	222
4353122	999
4353211	283
4353176	1071
4353135	1015
4353190	1015
4353236	1033
4353150	1039
4353149	1038
4353274	841
4353113	987
4353133	1013
4353250	1013
4353125	1004
4353179	1074
4353141	1024
4353118	992
4353162	1051
4353182	1077
4353195	1055
4353112	986
4353223	986
4353117	991
4353298	813
4353167	1061
4353142	1025
4353144	1028
4353271	828
4353260	1007
4353153	1042
4353183	1078
4353137	1018
4353132	1012
4353123	1001
4353151	1040
4353218	245
4353114	988
4353134	1014
4353156	1045
4353185	987
4353159	1048
4353164	1056
4353127	1006
4353259	1006
4353147	1036
4353139	1020
4353266	1029
4353184	1079
4353210	277
4353178	1073
4353309	996
4353166	1060
4353116	990
4353138	1019
4353219	253
4353172	1066
4353143	1027
4353168	1062
4353165	1059
4353154	1043
4353161	1050
4353152	1041
4353175	1070
4353120	995
4353159	1048
4353158	1047
4353163	1052
4353155	1044
4353145	1030
4353174	1069
4353157	1046
4353238	1053
4353205	1054
4353146	1035
4353193	1035
4353195	1055
4353189	1008
4353196	1008
4353148	1037
4353045	1049
4353002	1003
4352990	990
4353087	810
4353024	1026
4352997	998
4353102	257
4353032	1034
4353109	249
4353009	1011
4353074	792
4353081	217
4353030	1032
4353080	213
4353066	1072
4353062	1068
4352996	997
4353058	1064
4353030	1032
4353052	1058
4352995	996
4353014	1016
4353095	220
4353057	1063
4353107	222
4352998	999
4353060	1066
4353065	1071
4353069	1076
4353036	1039
4353035	1038
4353076	804
4353067	1073
4353022	1024
4353071	992
4353015	1017
4353072	784
4352991	991
4353055	1061
4353023	1025
4353026	1028
4353004	1006
4353039	1042
4353097	240
4353016	1018
4353108	241
4353010	1012
4353000	1001
4353037	1040
4353012	1014
4353042	1045
4353051	1056
4353109	249
